timestamp,suite,run_name,seed,task_id,task_name,episode_idx,step,reward,success,controller,expert_prefix_steps,current_phase_id,current_secured,current_placement_ready,target_phase_id,target_secured,target_placement_ready,pred_gripper_raw,pred_gripper_sign,executed_gripper,expert_gripper_if_available,eef_delta_norm,action_delta_norm,pre_state_0,pre_state_1,pre_state_2,pre_state_3,pre_state_4,pre_state_5,pre_state_6,pre_state_7,post_state_0,post_state_1,post_state_2,post_state_3,post_state_4,post_state_5,post_state_6,post_state_7,action_0,action_1,action_2,action_3,action_4,action_5,action_6
2026-07-07T05:16:29.136186+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,0.0,0,policy,0,0,0,0,0,0,0,-1.7793077230453491,negative,-1.0,-1.0,0.0036153197288513184,0.17139343917369843,-0.221705362200737,-0.020332060754299164,1.1674636602401733,3.144451379776001,-0.10857870429754257,-0.13364702463150024,0.020833000540733337,-0.020833000540733337,-0.21941156685352325,-0.01780400238931179,1.168654441833496,3.145564556121826,-0.10226510465145111,-0.12293004989624023,0.021125616505742073,-0.021040204912424088,0.10900803655385971,0.07842421531677246,0.06094350665807724,-0.0025464086793363094,-0.011026342399418354,-0.0866050124168396,-1.0
2026-07-07T05:16:29.211412+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,1,0.0,0,policy,0,0,0,0,0,0,0,-3.2687065601348877,negative,-1.0,-1.0,0.003755169687792659,0.24265815317630768,-0.21941156685352325,-0.01780400238931179,1.168654441833496,3.145564556121826,-0.10226510465145111,-0.12293004989624023,0.021125616505742073,-0.021040204912424088,-0.21672068536281586,-0.015320836566388607,1.169487714767456,3.1453511714935303,-0.10883382707834244,-0.11258134990930557,0.02295497991144657,-0.022982073947787285,0.19617991149425507,0.03861599415540695,0.03520452231168747,-0.0016935220919549465,-0.012243365868926048,-0.1323370635509491,-1.0
2026-07-07T05:16:29.285105+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,2,0.0,0,policy,0,0,0,0,0,0,0,-4.470354080200195,negative,-1.0,-1.0,0.0024359854869544506,0.32096022367477417,-0.21672068536281586,-0.015320836566388607,1.169487714767456,3.1453511714935303,-0.10883382707834244,-0.11258134990930557,0.02295497991144657,-0.022982073947787285,-0.214311882853508,-0.0149602759629488,1.169446587562561,3.1444108486175537,-0.13429656624794006,-0.10610629618167877,0.026185469701886177,-0.02623744122684002,0.27537673711776733,-0.008876345120370388,0.015345868654549122,0.0006356961093842983,-0.007637846749275923,-0.16373789310455322,-1.0
2026-07-07T05:16:29.359142+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,3,0.0,0,policy,0,0,0,0,0,0,0,-5.496743202209473,negative,-1.0,-1.0,0.003086929442360997,0.3868965804576874,-0.214311882853508,-0.0149602759629488,1.169446587562561,3.1444108486175537,-0.13429656624794006,-0.10610629618167877,0.026185469701886177,-0.02623744122684002,-0.21127326786518097,-0.015252357348799706,1.1689876317977905,3.143440008163452,-0.16593313217163086,-0.09960325062274933,0.0302040483802557,-0.03024744987487793,0.3356635868549347,-0.04822823032736778,-0.0019571371376514435,0.0029140161350369453,-0.0006635027239099145,-0.18622620403766632,-1.0
2026-07-07T05:16:29.435542+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,4,0.0,0,policy,0,0,0,0,0,0,0,-6.305356025695801,negative,-1.0,-1.0,0.0037947511300444603,0.4446331560611725,-0.21127326786518097,-0.015252357348799706,1.1689876317977905,3.143440008163452,-0.16593313217163086,-0.09960325062274933,0.0302040483802557,-0.03024744987487793,-0.2076454758644104,-0.016024239361286163,1.1681854724884033,3.142174005508423,-0.20129932463169098,-0.09365922957658768,0.033922165632247925,-0.03395945206284523,0.3853147327899933,-0.08065274357795715,-0.01550162024796009,0.004761979449540377,0.005189766641706228,-0.20600108802318573,-1.0
2026-07-07T05:16:29.512413+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,5,0.0,0,policy,0,0,0,0,0,0,0,-6.9062910079956055,negative,-1.0,-1.0,0.004441589582711458,0.4905282258987427,-0.2076454758644104,-0.016024239361286163,1.1681854724884033,3.142174005508423,-0.20129932463169098,-0.09365922957658768,0.033922165632247925,-0.03395945206284523,-0.20348423719406128,-0.0171712227165699,1.1671384572982788,3.1404616832733154,-0.23944835364818573,-0.0886235460639,0.036149103194475174,-0.03617887198925018,0.424308717250824,-0.1041291356086731,-0.026025133207440376,0.006455875467509031,0.010796650312840939,-0.22113709151744843,-1.0
2026-07-07T05:16:29.584783+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,6,0.0,0,policy,0,0,0,0,0,0,0,-7.335409164428711,negative,-1.0,-1.0,0.004986452870070934,0.5251476764678955,-0.20348423719406128,-0.0171712227165699,1.1671384572982788,3.1404616832733154,-0.23944835364818573,-0.0886235460639,0.036149103194475174,-0.03617887198925018,-0.19886063039302826,-0.018594635650515556,1.1659297943115234,3.13820219039917,-0.2796945571899414,-0.08472788333892822,0.03740326687693596,-0.037423957139253616,0.4532455503940582,-0.1204335018992424,-0.03460805490612984,0.007884849794209003,0.015489038079977036,-0.2331191897392273,-1.0
2026-07-07T05:16:29.658336+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,7,0.0,0,policy,0,0,0,0,0,0,0,-7.624368667602539,negative,-1.0,-1.0,0.005427729804068804,0.5501275062561035,-0.19886063039302826,-0.018594635650515556,1.1659297943115234,3.13820219039917,-0.2796945571899414,-0.08472788333892822,0.03740326687693596,-0.037423957139253616,-0.193844735622406,-0.02021043188869953,1.1646296977996826,3.135324716567993,-0.3214961886405945,-0.08205071836709976,0.03810762241482735,-0.03811878338456154,0.4741278886795044,-0.1310717910528183,-0.040887560695409775,0.009044701233506203,0.019227471202611923,-0.24195025861263275,-1.0
2026-07-07T05:16:29.731969+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,8,0.0,0,policy,0,0,0,0,0,0,0,-7.846200466156006,negative,-1.0,-1.0,0.0057899742387235165,0.5710042715072632,-0.193844735622406,-0.02021043188869953,1.1646296977996826,3.135324716567993,-0.3214961886405945,-0.08205071836709976,0.03810762241482735,-0.03811878338456154,-0.18849749863147736,-0.02196785807609558,1.1632723808288574,3.131762981414795,-0.3645263612270355,-0.08058647811412811,0.03850299119949341,-0.038506243377923965,0.4911205470561981,-0.1398841291666031,-0.047842469066381454,0.010038310661911964,0.022839006036520004,-0.24973511695861816,-1.0
2026-07-07T05:16:29.804736+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,9,0.0,0,policy,0,0,0,0,0,0,0,-8.017550468444824,negative,-1.0,-1.0,0.0060813287273049355,0.5860515236854553,-0.18849749863147736,-0.02196785807609558,1.1632723808288574,3.131762981414795,-0.3645263612270355,-0.08058647811412811,0.03850299119949341,-0.038506243377923965,-0.18288104236125946,-0.023831721395254135,1.1618709564208984,3.1274731159210205,-0.408439040184021,-0.080355204641819,0.03872508555650711,-0.03872208669781685,0.5034169554710388,-0.14711490273475647,-0.052959877997636795,0.010904278606176376,0.02680685929954052,-0.2544459402561188,-1.0
