timestamp,suite,run_name,seed,task_id,task_name,episode_idx,step,reward,success,controller,expert_prefix_steps,current_phase_id,current_secured,current_placement_ready,target_phase_id,target_secured,target_placement_ready,pred_gripper_raw,pred_gripper_sign,executed_gripper,expert_gripper_if_available,eef_delta_norm,action_delta_norm,pre_state_0,pre_state_1,pre_state_2,pre_state_3,pre_state_4,pre_state_5,pre_state_6,pre_state_7,post_state_0,post_state_1,post_state_2,post_state_3,post_state_4,post_state_5,post_state_6,post_state_7,action_0,action_1,action_2,action_3,action_4,action_5,action_6
2026-07-07T08:32:04.502494+00:00,libero_10,diagnostic_age_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,0.0,0,policy,0,0,0,0,0,0,0,-4.840177059173584,negative,-1.0,-1.0,0.0031719196122139692,0.11177481710910797,-0.221705362200737,-0.020332060754299164,1.1674636602401733,3.144451379776001,-0.10857870429754257,-0.13364702463150024,0.020833000540733337,-0.020833000540733337,-0.21961450576782227,-0.018066400662064552,1.168209433555603,3.1456940174102783,-0.09955348074436188,-0.1244325041770935,0.021119851619005203,-0.02104525826871395,0.09958109259605408,0.0012134164571762085,0.0049585215747356415,0.004982661455869675,0.007324637845158577,-0.04972604662179947,-1.0
2026-07-07T08:32:04.572984+00:00,libero_10,diagnostic_age_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,1,0.0,0,policy,0,0,0,0,0,0,0,-5.75132942199707,negative,-1.0,-1.0,0.0029998053796589375,0.14840362966060638,-0.21961450576782227,-0.018066400662064552,1.168209433555603,3.1456940174102783,-0.09955348074436188,-0.1244325041770935,0.021119851619005203,-0.02104525826871395,-0.2174687385559082,-0.015985773876309395,1.1684653759002686,3.145963668823242,-0.0973702147603035,-0.11756566911935806,0.022951403632760048,-0.022986706346273422,0.13362610340118408,-0.003581359051167965,0.011282321996986866,0.005205303896218538,0.004928846377879381,-0.06305709481239319,-1.0
2026-07-07T08:32:04.650510+00:00,libero_10,diagnostic_age_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,2,0.0,0,policy,0,0,0,0,0,0,0,-6.460215091705322,negative,-1.0,-1.0,0.0015226256800815463,0.18481354415416718,-0.2174687385559082,-0.015985773876309395,1.1684653759002686,3.145963668823242,-0.0973702147603035,-0.11756566911935806,0.022951403632760048,-0.022986706346273422,-0.21597348153591156,-0.015793126076459885,1.1682521104812622,3.1459109783172607,-0.10869337618350983,-0.11553347855806351,0.02618720568716526,-0.0262367594987154,0.16876766085624695,-0.016807399690151215,0.01151304692029953,0.00634577963501215,0.0054706064984202385,-0.07202976942062378,-1.0
2026-07-07T08:32:04.724727+00:00,libero_10,diagnostic_age_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,3,0.0,0,policy,0,0,0,0,0,0,0,-7.013138771057129,negative,-1.0,-1.0,0.0018326223362237215,0.21346703171730042,-0.21597348153591156,-0.015793126076459885,1.1682521104812622,3.1459109783172607,-0.10869337618350983,-0.11553347855806351,0.02618720568716526,-0.0262367594987154,-0.21416935324668884,-0.01599251665174961,1.1679993867874146,3.1462221145629883,-0.12301325798034668,-0.11362674832344055,0.030209114775061607,-0.03024270571768284,0.19540083408355713,-0.03157692775130272,0.006965219508856535,0.007252905517816544,0.007790309377014637,-0.0789162740111351,-1.0
2026-07-07T08:32:04.797363+00:00,libero_10,diagnostic_age_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,4,0.0,0,policy,0,0,0,0,0,0,0,-7.4910969734191895,negative,-1.0,-1.0,0.002198789268732071,0.24528220295906067,-0.21416935324668884,-0.01599251665174961,1.1679993867874146,3.1462221145629883,-0.12301325798034668,-0.11362674832344055,0.030209114775061607,-0.03024270571768284,-0.21204839646816254,-0.016442950814962387,1.1676342487335205,3.1466307640075684,-0.13886980712413788,-0.11202001571655273,0.03392914682626724,-0.03395221754908562,0.22416864335536957,-0.047825757414102554,-0.0016324371099472046,0.008102345280349255,0.010829362086951733,-0.086248978972435,-1.0
2026-07-07T08:32:04.870079+00:00,libero_10,diagnostic_age_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,5,0.0,0,policy,0,0,0,0,0,0,0,-7.9216461181640625,negative,-1.0,-1.0,0.0025972353760153055,0.27827706933021545,-0.21204839646816254,-0.016442950814962387,1.1676342487335205,3.1466307640075684,-0.13886980712413788,-0.11202001571655273,0.03392914682626724,-0.03395221754908562,-0.20959600806236267,-0.017123673111200333,1.1671165227890015,3.1470093727111816,-0.15609242022037506,-0.11081532388925552,0.03615565598011017,-0.03617168962955475,0.25338685512542725,-0.06385624408721924,-0.011202536523342133,0.008774952031672001,0.014337418600916862,-0.09352834522724152,-1.0
2026-07-07T08:32:04.941899+00:00,libero_10,diagnostic_age_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,6,0.0,0,policy,0,0,0,0,0,0,0,-8.291566848754883,negative,-1.0,-1.0,0.003024960635229945,0.3145362436771393,-0.20959600806236267,-0.017123673111200333,1.1671165227890015,3.1470093727111816,-0.15609242022037506,-0.11081532388925552,0.03615565598011017,-0.03617168962955475,-0.2067919224500656,-0.018025096505880356,1.1664273738861084,3.147287607192993,-0.1747017502784729,-0.11007038503885269,0.0374080091714859,-0.03741822764277458,0.28533801436424255,-0.07963702082633972,-0.021617980673909187,0.009396009147167206,0.01823505386710167,-0.10141537338495255,-1.0
2026-07-07T08:32:05.015278+00:00,libero_10,diagnostic_age_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,7,0.0,0,policy,0,0,0,0,0,0,0,-8.612886428833008,negative,-1.0,-1.0,0.0034742439165711403,0.35140717029571533,-0.2067919224500656,-0.018025096505880356,1.1664273738861084,3.147287607192993,-0.1747017502784729,-0.11007038503885269,0.0374080091714859,-0.03741822764277458,-0.20361629128456116,-0.019136710092425346,1.165561318397522,3.1474075317382812,-0.19474810361862183,-0.10983367264270782,0.03811006620526314,-0.03811486065387726,0.31782880425453186,-0.09431152045726776,-0.03148121386766434,0.00979297049343586,0.022240247577428818,-0.10952438414096832,-1.0
2026-07-07T08:32:05.086945+00:00,libero_10,diagnostic_age_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,8,0.0,0,policy,0,0,0,0,0,0,0,-9.178256034851074,negative,-1.0,-1.0,0.0042827557772397995,0.4558699429035187,-0.20361629128456116,-0.019136710092425346,1.165561318397522,3.1474075317382812,-0.19474810361862183,-0.10983367264270782,0.03811006620526314,-0.03811486065387726,-0.19973298907279968,-0.020558681339025497,1.1644477844238281,3.1472854614257812,-0.21760624647140503,-0.10895906388759613,0.03850185126066208,-0.03850540146231651,0.4145638644695282,-0.12317221611738205,-0.04815484583377838,0.010513405315577984,0.02502494864165783,-0.1331433206796646,-1.0
2026-07-07T08:32:05.160127+00:00,libero_10,diagnostic_age_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,9,0.0,0,policy,0,0,0,0,0,0,0,-9.579585075378418,negative,-1.0,-1.0,0.00526274461299181,0.5356213450431824,-0.19973298907279968,-0.020558681339025497,1.1644477844238281,3.1472854614257812,-0.21760624647140503,-0.10895906388759613,0.03850185126066208,-0.03850540146231651,-0.19498971104621887,-0.02230728417634964,1.162984848022461,3.146818161010742,-0.24413351714611053,-0.1074398010969162,0.0387224480509758,-0.03872247040271759,0.4876171946525574,-0.14371556043624878,-0.06247815489768982,0.01094577182084322,0.0280162263661623,-0.15380921959877014,-1.0
