timestamp,suite,run_name,seed,task_id,task_name,episode_idx,step,reward,success,pre_state_0,pre_state_1,pre_state_2,pre_state_3,pre_state_4,pre_state_5,pre_state_6,pre_state_7,post_state_0,post_state_1,post_state_2,post_state_3,post_state_4,post_state_5,post_state_6,post_state_7,action_0,action_1,action_2,action_3,action_4,action_5,action_6
2026-06-03T10:30:17.320334+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,0.0,0,-0.29887571930885315,0.017582720145583153,1.1730324029922485,3.171966552734375,-0.039629362523555756,-0.12458159774541855,0.020833000540733337,-0.020833000540733337,-0.29839617013931274,0.015786197036504745,1.1728595495224,3.168313980102539,-0.037677813321352005,-0.12114434689283371,0.021061984822154045,-0.021100392565131187,0.0006779972463846207,0.048414479941129684,-0.08923114836215973,0.008511205203831196,-0.005275113508105278,-0.010340321809053421,-1.0
2026-06-03T10:30:17.326993+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,1,0.0,0,-0.29839617013931274,0.015786197036504745,1.1728595495224,3.168313980102539,-0.037677813321352005,-0.12114434689283371,0.021061984822154045,-0.021100392565131187,-0.29805123805999756,0.014425595290958881,1.1720598936080933,3.165776491165161,-0.0352814644575119,-0.11808989197015762,0.023010442033410072,-0.022928327322006226,0.01239373255521059,0.041644562035799026,-0.08739413321018219,0.00783953070640564,-0.0036568951327353716,-0.015600921586155891,-1.0
2026-06-03T10:30:17.335253+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,2,0.0,0,-0.29805123805999756,0.014425595290958881,1.1720598936080933,3.165776491165161,-0.0352814644575119,-0.11808989197015762,0.023010442033410072,-0.022928327322006226,-0.2977776527404785,0.014660682529211044,1.17103910446167,3.1665167808532715,-0.03740324825048447,-0.11656269431114197,0.02626418136060238,-0.026160579174757004,0.05393068492412567,0.054164525121450424,-0.0599898062646389,0.005117674358189106,0.0005891467444598675,-0.026971636340022087,-1.0
2026-06-03T10:30:17.348772+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,3,0.0,0,-0.2977776527404785,0.014660682529211044,1.17103910446167,3.1665167808532715,-0.03740324825048447,-0.11656269431114197,0.02626418136060238,-0.026160579174757004,-0.2971709668636322,0.015309655107557774,1.1702582836151123,3.1674578189849854,-0.04234969988465309,-0.11452458798885345,0.030279042199254036,-0.030172700062394142,0.09926341474056244,0.0893588736653328,-0.01609593629837036,0.002427386585623026,0.00416075624525547,-0.03601188212633133,-1.0
2026-06-03T10:30:17.367546+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,4,0.0,0,-0.2971709668636322,0.015309655107557774,1.1702582836151123,3.1674578189849854,-0.04234969988465309,-0.11452458798885345,0.030279042199254036,-0.030172700062394142,-0.29631802439689636,0.016572153195738792,1.1694462299346924,3.1685690879821777,-0.047249920666217804,-0.11241934448480606,0.03400139883160591,-0.03387802839279175,0.09261385351419449,0.13632559776306152,-0.06640885025262833,0.0068766893818974495,-0.0035551891196519136,-0.022695790976285934,-1.0
2026-06-03T10:30:17.374842+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,5,0.0,0,-0.29631802439689636,0.016572153195738792,1.1694462299346924,3.1685690879821777,-0.047249920666217804,-0.11241934448480606,0.03400139883160591,-0.03387802839279175,-0.2952921390533447,0.018184274435043335,1.16847562789917,3.1697299480438232,-0.05200920253992081,-0.1103232130408287,0.03621859848499298,-0.03610427305102348,0.1090911328792572,0.1357635259628296,-0.05850617587566376,0.006205773912370205,-0.0017086344305425882,-0.029271390289068222,-1.0
2026-06-03T10:30:17.382109+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,6,0.0,0,-0.2952921390533447,0.018184274435043335,1.16847562789917,3.1697299480438232,-0.05200920253992081,-0.1103232130408287,0.03621859848499298,-0.03610427305102348,-0.29401370882987976,0.01995190605521202,1.1675901412963867,3.1707570552825928,-0.05837219953536987,-0.10799957066774368,0.03746369853615761,-0.037356335669755936,0.14728021621704102,0.160267174243927,-0.033351000398397446,0.0038947109133005142,0.0024245507083833218,-0.04163651913404465,-1.0
2026-06-03T10:30:17.389313+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,7,0.0,0,-0.29401370882987976,0.01995190605521202,1.1675901412963867,3.1707570552825928,-0.05837219953536987,-0.10799957066774368,0.03746369853615761,-0.037356335669755936,-0.29240140318870544,0.022080305963754654,1.166935920715332,3.171651601791382,-0.06661996245384216,-0.10539969801902771,0.0381656289100647,-0.03805265203118324,0.18350213766098022,0.20293951034545898,-0.0025698021054267883,0.0016740814317017794,0.00510672340169549,-0.051182977855205536,-1.0
2026-06-03T10:30:17.403953+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,8,0.0,0,-0.29240140318870544,0.022080305963754654,1.166935920715332,3.171651601791382,-0.06661996245384216,-0.10539969801902771,0.0381656289100647,-0.03805265203118324,-0.29048800468444824,0.024716414511203766,1.1662993431091309,3.17252254486084,-0.07470712810754776,-0.10271655768156052,0.03856144845485687,-0.038439661264419556,0.18708568811416626,0.2279510200023651,-0.03895414620637894,0.004132978618144989,-0.0019834127742797136,-0.03759463131427765,-1.0
2026-06-03T10:30:17.411112+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,9,0.0,0,-0.29048800468444824,0.024716414511203766,1.1662993431091309,3.17252254486084,-0.07470712810754776,-0.10271655768156052,0.03856144845485687,-0.038439661264419556,-0.28835195302963257,0.02762177400290966,1.165568232536316,3.1733477115631104,-0.08263039588928223,-0.1000736653804779,0.03877859562635422,-0.03866113722324371,0.20266473293304443,0.2339152991771698,-0.03261032700538635,0.0037514830473810434,-0.0005203282926231623,-0.04469235986471176,-1.0
