timestamp,suite,run_name,seed,task_id,task_name,episode_idx,step,reward,success,controller,expert_prefix_steps,current_phase_id,current_secured,current_placement_ready,target_phase_id,target_secured,target_placement_ready,pred_gripper_raw,pred_gripper_sign,executed_gripper,expert_gripper_if_available,eef_delta_norm,action_delta_norm,pre_state_0,pre_state_1,pre_state_2,pre_state_3,pre_state_4,pre_state_5,pre_state_6,pre_state_7,post_state_0,post_state_1,post_state_2,post_state_3,post_state_4,post_state_5,post_state_6,post_state_7,action_0,action_1,action_2,action_3,action_4,action_5,action_6
2026-07-04T11:31:41.735082+00:00,libero_10,diagnostic_age_gated_act_h20_task2_fast_tokens8_seed44,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,0.0,0,policy,0,0,0,0,0,0,0,-4.946871757507324,negative,-1.0,-1.0,0.004682811442762613,0.15777701139450073,-0.1958111673593521,0.02574065700173378,1.1973685026168823,3.1168911457061768,0.14649422466754913,0.003970363177359104,0.020833000540733337,-0.020833000540733337,-0.1974412053823471,0.02340712398290634,1.1936501264572144,3.1194119453430176,0.1297353208065033,-0.009345469996333122,0.02104688435792923,-0.021118102595210075,0.08652845025062561,0.10129742324352264,-0.08397543430328369,0.009446024894714355,0.0018660780042409897,0.000814131461083889,-1.0
2026-07-04T11:31:41.786664+00:00,libero_10,diagnostic_age_gated_act_h20_task2_fast_tokens8_seed44,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,1,0.0,0,policy,0,0,0,0,0,0,0,-5.220118045806885,negative,-1.0,-1.0,0.003945464268326759,0.1860378235578537,-0.1974412053823471,0.02340712398290634,1.1936501264572144,3.1194119453430176,0.1297353208065033,-0.009345469996333122,0.02104688435792923,-0.021118102595210075,-0.19782643020153046,0.022022191435098648,1.1899758577346802,3.1236088275909424,0.11502652615308762,-0.017022421583533287,0.02299998141825199,-0.02294049598276615,0.08122370392084122,0.14193366467952728,-0.08810644596815109,0.008154221810400486,0.00026182871079072356,-0.0061895353719592094,-1.0
2026-07-04T11:31:41.837063+00:00,libero_10,diagnostic_age_gated_act_h20_task2_fast_tokens8_seed44,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,2,0.0,0,policy,0,0,0,0,0,0,0,-5.423274517059326,negative,-1.0,-1.0,0.0022145365364849567,0.21697145700454712,-0.19782643020153046,0.022022191435098648,1.1899758577346802,3.1236088275909424,0.11502652615308762,-0.017022421583533287,0.02299998141825199,-0.02294049598276615,-0.19692502915859222,0.023319777101278305,1.1884241104125977,3.1261754035949707,0.11287273466587067,-0.015841370448470116,0.02625575289130211,-0.02616838738322258,0.0794975757598877,0.1807078719139099,-0.08885276317596436,0.007646160665899515,-0.0022577105555683374,-0.01195977721363306,-1.0
2026-07-04T11:31:41.883532+00:00,libero_10,diagnostic_age_gated_act_h20_task2_fast_tokens8_seed44,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,3,0.0,0,policy,0,0,0,0,0,0,0,-5.578585624694824,negative,-1.0,-1.0,0.002639945363625884,0.24370163679122925,-0.19692502915859222,0.023319777101278305,1.1884241104125977,3.1261754035949707,0.11287273466587067,-0.015841370448470116,0.02625575289130211,-0.02616838738322258,-0.19600917398929596,0.025422319769859314,1.1871165037155151,3.1279714107513428,0.11129587143659592,-0.014436169527471066,0.03026517853140831,-0.03018149919807911,0.0816008448600769,0.2129819244146347,-0.08392225205898285,0.007577054668217897,-0.003170683281496167,-0.01612691767513752,-1.0
2026-07-04T11:31:41.929622+00:00,libero_10,diagnostic_age_gated_act_h20_task2_fast_tokens8_seed44,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,4,0.0,0,policy,0,0,0,0,0,0,0,-5.691188812255859,negative,-1.0,-1.0,0.0030310333240777254,0.26508426666259766,-0.19600917398929596,0.025422319769859314,1.1871165037155151,3.1279714107513428,0.11129587143659592,-0.014436169527471066,0.03026517853140831,-0.03018149919807911,-0.19506771862506866,0.028043508529663086,1.1859205961227417,3.1295061111450195,0.10898850113153458,-0.01295503880828619,0.03397528827190399,-0.033894650638103485,0.08487961441278458,0.238279789686203,-0.07655015587806702,0.007560038007795811,-0.0032570981420576572,-0.018978426232933998,-1.0
2026-07-04T11:31:41.975557+00:00,libero_10,diagnostic_age_gated_act_h20_task2_fast_tokens8_seed44,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,5,0.0,0,policy,0,0,0,0,0,0,0,-5.761397361755371,negative,-1.0,-1.0,0.0033501870930194855,0.28289398550987244,-0.19506771862506866,0.028043508529663086,1.1859205961227417,3.1295061111450195,0.10898850113153458,-0.01295503880828619,0.03397528827190399,-0.033894650638103485,-0.19409795105457306,0.031054893508553505,1.1848183870315552,3.130939483642578,0.10599087923765182,-0.0114438496530056,0.036190200597047806,-0.036119915544986725,0.08770144730806351,0.25886934995651245,-0.06938987970352173,0.00768765714019537,-0.003179543884471059,-0.02097504399716854,-1.0
2026-07-04T11:31:42.021495+00:00,libero_10,diagnostic_age_gated_act_h20_task2_fast_tokens8_seed44,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,6,0.0,0,policy,0,0,0,0,0,0,0,-5.801730632781982,negative,-1.0,-1.0,0.0036259444896131754,0.3004279136657715,-0.19409795105457306,0.031054893508553505,1.1848183870315552,3.130939483642578,0.10599087923765182,-0.0114438496530056,0.036190200597047806,-0.036119915544986725,-0.19309739768505096,0.03438626229763031,1.1837944984436035,3.132338523864746,0.10252939909696579,-0.009928739629685879,0.03743360936641693,-0.037373509258031845,0.09097945690155029,0.27802032232284546,-0.0642717033624649,0.007894479669630527,-0.002987136598676443,-0.02196056768298149,-1.0
2026-07-04T11:31:42.067548+00:00,libero_10,diagnostic_age_gated_act_h20_task2_fast_tokens8_seed44,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,7,0.0,0,policy,0,0,0,0,0,0,0,-5.835535526275635,negative,-1.0,-1.0,0.003877605777233839,0.31735074520111084,-0.19309739768505096,0.03438626229763031,1.1837944984436035,3.132338523864746,0.10252939909696579,-0.009928739629685879,0.03743360936641693,-0.037373509258031845,-0.19205953180789948,0.037997014820575714,1.1828347444534302,3.1337368488311768,0.09878690540790558,-0.008409079164266586,0.03813121095299721,-0.038076579570770264,0.0947619080543518,0.295985609292984,-0.059473615139722824,0.008169193752110004,-0.0028154938481748104,-0.022636909037828445,-1.0
2026-07-04T11:31:42.113068+00:00,libero_10,diagnostic_age_gated_act_h20_task2_fast_tokens8_seed44,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,8,0.0,0,policy,0,0,0,0,0,0,0,-6.045085430145264,negative,-1.0,-1.0,0.00448119081556797,0.4042953848838806,-0.19205953180789948,0.037997014820575714,1.1828347444534302,3.1337368488311768,0.09878690540790558,-0.008409079164266586,0.03813121095299721,-0.038076579570770264,-0.19085007905960083,0.042220745235681534,1.1819524765014648,3.1353070735931396,0.09538508206605911,-0.0063748108223080635,0.0385347418487072,-0.0384586937725544,0.1300521194934845,0.3795563876628876,-0.0443715937435627,0.00767756812274456,-0.0008632171666249633,-0.021204251796007156,-1.0
2026-07-04T11:31:42.159683+00:00,libero_10,diagnostic_age_gated_act_h20_task2_fast_tokens8_seed44,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,9,0.0,0,policy,0,0,0,0,0,0,0,-6.229533672332764,negative,-1.0,-1.0,0.005334794521331787,0.4710152745246887,-0.19085007905960083,0.042220745235681534,1.1819524765014648,3.1353070735931396,0.09538508206605911,-0.0063748108223080635,0.0385347418487072,-0.0384586937725544,-0.18939369916915894,0.04728292301297188,1.1811078786849976,3.137010097503662,0.09242288023233414,-0.003812778741121292,0.03876730427145958,-0.038666822016239166,0.15634335577487946,0.4421529471874237,-0.03812141716480255,0.007505744695663452,4.6323242713697255e-05,-0.020083269104361534,-1.0
2026-07-04T11:31:42.205777+00:00,libero_10,diagnostic_age_gated_act_h20_task2_fast_tokens8_seed44,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,10,0.0,0,policy,0,0,0,0,0,0,0,-6.381289482116699,negative,-1.0,-1.0,0.006089719012379646,0.521611213684082,-0.18939369916915894,0.04728292301297188,1.1811078786849976,3.137010097503662,0.09242288023233414,-0.003812778741121292,0.03876730427145958,-0.038666822016239166,-0.18770572543144226,0.05307260900735855,1.1802623271942139,3.1387336254119873,0.08966869115829468,-0.0010043552611023188,0.03890139237046242,-0.03878018260002136,0.17755277454853058,0.4887336194515228,-0.03588259965181351,0.007576742209494114,0.0005985206225886941,-0.018638528883457184,-1.0
2026-07-04T11:31:42.251641+00:00,libero_10,diagnostic_age_gated_act_h20_task2_fast_tokens8_seed44,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,11,0.0,0,policy,0,0,0,0,0,0,0,-6.505708694458008,negative,-1.0,-1.0,0.006712760776281357,0.5610329508781433,-0.18770572543144226,0.05307260900735855,1.1802623271942139,3.1387336254119873,0.08966869115829468,-0.0010043552611023188,0.03890139237046242,-0.03878018260002136,-0.1857995241880417,0.059450630098581314,1.1793972253799438,3.140446662902832,0.08707836270332336,0.00190130400005728,0.03898054361343384,-0.038842033594846725,0.1956680864095688,0.5241985321044922,-0.036614492535591125,0.007779531646519899,0.0008319508633576334,-0.01691325567662716,-1.0
2026-07-04T11:31:42.298018+00:00,libero_10,diagnostic_age_gated_act_h20_task2_fast_tokens8_seed44,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,12,0.0,0,policy,0,0,0,0,0,0,0,-6.651972770690918,negative,-1.0,-1.0,0.007228568196296692,0.5937749147415161,-0.1857995241880417,0.059450630098581314,1.1793972253799438,3.140446662902832,0.08707836270332336,0.00190130400005728,0.03898054361343384,-0.038842033594846725,-0.18368405103683472,0.06630132347345352,1.1784780025482178,3.142162322998047,0.08468380570411682,0.004824887961149216,0.03903556987643242,-0.038890160620212555,0.2118353396654129,0.5527718663215637,-0.04292341694235802,0.008135462179780006,0.0008203840116038918,-0.01511393766850233,-1.0
2026-07-04T11:31:42.343931+00:00,libero_10,diagnostic_age_gated_act_h20_task2_fast_tokens8_seed44,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,13,0.0,0,policy,0,0,0,0,0,0,0,-6.81584358215332,negative,-1.0,-1.0,0.0076617347076535225,0.6212645769119263,-0.18368405103683472,0.06630132347345352,1.1784780025482178,3.142162322998047,0.08468380570411682,0.004824887961149216,0.03903556987643242,-0.038890160620212555,-0.18136240541934967,0.07353123277425766,1.1774579286575317,3.1439054012298584,0.08247944712638855,0.007744435220956802,0.039082467555999756,-0.03893366456031799,0.22700339555740356,0.5756223797798157,-0.05324697494506836,0.008579205721616745,0.00047747170901857316,-0.013745175674557686,-1.0
2026-07-04T11:31:42.390680+00:00,libero_10,diagnostic_age_gated_act_h20_task2_fast_tokens8_seed44,42,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,14,0.0,0,policy,0,0,0,0,0,0,0,-7.0103840827941895,negative,-1.0,-1.0,0.008020620793104172,0.6432400345802307,-0.18136240541934967,0.07353123277425766,1.1774579286575317,3.1439054012298584,0.08247944712638855,0.007744435220956802,0.039082467555999756,-0.03893366456031799,-0.17883621156215668,0.0810529962182045,1.1762866973876953,3.1456897258758545,0.08041452616453171,0.010663148015737534,0.03912607207894325,-0.03897508233785629,0.24128220975399017,0.5921359062194824,-0.06836143881082535,0.009031594730913639,-0.0001605837169336155,-0.012681896798312664,-1.0
