timestamp,suite,run_name,seed,task_id,task_name,episode_idx,step,reward,success,controller,expert_prefix_steps,current_phase_id,current_secured,current_placement_ready,target_phase_id,target_secured,target_placement_ready,pred_gripper_raw,pred_gripper_sign,executed_gripper,expert_gripper_if_available,eef_delta_norm,action_delta_norm,pre_state_0,pre_state_1,pre_state_2,pre_state_3,pre_state_4,pre_state_5,pre_state_6,pre_state_7,post_state_0,post_state_1,post_state_2,post_state_3,post_state_4,post_state_5,post_state_6,post_state_7,action_0,action_1,action_2,action_3,action_4,action_5,action_6
2026-07-07T08:58:32.123060+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,0.0,0,policy,0,0,0,0,0,0,0,-2.8778021335601807,negative,-1.0,-1.0,0.003196622943505645,0.0935438871383667,-0.221705362200737,-0.020332060754299164,1.1674636602401733,3.144451379776001,-0.10857870429754257,-0.13364702463150024,0.020833000540733337,-0.020833000540733337,-0.219722181558609,-0.01804402843117714,1.1684885025024414,3.145437002182007,-0.10083067417144775,-0.12417352944612503,0.0211207065731287,-0.02104446291923523,0.0527757927775383,0.02186920866370201,0.033817633986473083,-0.0009032427333295345,-0.005297241732478142,-0.06568411737680435,-1.0
2026-07-07T08:58:32.192815+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,1,0.0,0,policy,0,0,0,0,0,0,0,-4.018495082855225,negative,-1.0,-1.0,0.0028894969727844,0.14455460011959076,-0.219722181558609,-0.01804402843117714,1.1684885025024414,3.145437002182007,-0.10083067417144775,-0.12417352944612503,0.0211207065731287,-0.02104446291923523,-0.21778427064418793,-0.015981601551175117,1.1690716743469238,3.145183563232422,-0.10251481086015701,-0.11672373116016388,0.022949738427996635,-0.022988472133874893,0.11078432947397232,-0.006082492880523205,0.012122911401093006,0.0011157047701999545,-0.0012842398136854172,-0.09184775501489639,-1.0
2026-07-07T08:58:32.266323+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,2,0.0,0,policy,0,0,0,0,0,0,0,-5.071772575378418,negative,-1.0,-1.0,0.0013921676436439157,0.20954355597496033,-0.21778427064418793,-0.015981601551175117,1.1690716743469238,3.145183563232422,-0.10251481086015701,-0.11672373116016388,0.022949738427996635,-0.022988472133874893,-0.21640536189079285,-0.01598811335861683,1.1688801050186157,3.1445116996765137,-0.12013061344623566,-0.11380661278963089,0.026181720197200775,-0.026242470368742943,0.17242585122585297,-0.03948961943387985,0.0008389637805521488,0.0029199249111115932,0.003430992132052779,-0.11223810911178589,-1.0
2026-07-07T08:58:32.337311+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,3,0.0,0,policy,0,0,0,0,0,0,0,-5.998674392700195,negative,-1.0,-1.0,0.0019965553656220436,0.2683073580265045,-0.21640536189079285,-0.01598811335861683,1.1688801050186157,3.1445116996765137,-0.12013061344623566,-0.11380661278963089,0.026181720197200775,-0.026242470368742943,-0.2145519107580185,-0.01657334342598915,1.1684235334396362,3.144096612930298,-0.14262694120407104,-0.11082171648740768,0.030200650915503502,-0.030251236632466316,0.22463981807231903,-0.06746174395084381,-0.0058395457454025745,0.00458760280162096,0.009568240493535995,-0.12972283363342285,-1.0
2026-07-07T08:58:32.408949+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,4,0.0,0,policy,0,0,0,0,0,0,0,-6.817624568939209,negative,-1.0,-1.0,0.0026533983182162046,0.3282740116119385,-0.2145519107580185,-0.01657334342598915,1.1684235334396362,3.144096612930298,-0.14262694120407104,-0.11082171648740768,0.030200650915503502,-0.030251236632466316,-0.21218468248844147,-0.017558645457029343,1.1677409410476685,3.143671751022339,-0.1683753877878189,-0.1081075444817543,0.0339188314974308,-0.0339621938765049,0.27732786536216736,-0.09346731007099152,-0.011596119031310081,0.006354982499033213,0.015817860141396523,-0.14728164672851562,-1.0
2026-07-07T08:58:32.480589+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,5,0.0,0,policy,0,0,0,0,0,0,0,-7.485134124755859,negative,-1.0,-1.0,0.003340961178764701,0.3905658721923828,-0.21218468248844147,-0.017558645457029343,1.1677409410476685,3.143671751022339,-0.1683753877878189,-0.1081075444817543,0.0339188314974308,-0.0339621938765049,-0.2092462033033371,-0.01888931728899479,1.1668710708618164,3.1430821418762207,-0.19713205099105835,-0.10578180849552155,0.036145422607660294,-0.036181043833494186,0.3327619731426239,-0.1174674853682518,-0.01653233729302883,0.008120381273329258,0.021511157974600792,-0.16495627164840698,-1.0
2026-07-07T08:58:32.551996+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,6,0.0,0,policy,0,0,0,0,0,0,0,-8.010809898376465,negative,-1.0,-1.0,0.004071972798556089,0.4556615948677063,-0.2092462033033371,-0.01888931728899479,1.1668710708618164,3.1430821418762207,-0.19713205099105835,-0.10578180849552155,0.036145422607660294,-0.036181043833494186,-0.20567074418067932,-0.020546428859233856,1.1658458709716797,3.1422007083892822,-0.2288513481616974,-0.10382410883903503,0.037398532032966614,-0.037426307797431946,0.390969455242157,-0.14202316105365753,-0.020903998985886574,0.009824773296713829,0.026111427694559097,-0.18271425366401672,-1.0
2026-07-07T08:58:32.623614+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,7,0.0,0,policy,0,0,0,0,0,0,0,-8.426421165466309,negative,-1.0,-1.0,0.0048131016083061695,0.5145989060401917,-0.20567074418067932,-0.020546428859233856,1.1658458709716797,3.1422007083892822,-0.2288513481616974,-0.10382410883903503,0.037398532032966614,-0.037426307797431946,-0.20143097639083862,-0.022506078705191612,1.1646839380264282,3.140908718109131,-0.2633666396141052,-0.10226329416036606,0.038101986050605774,-0.03812148794531822,0.4439045786857605,-0.1623741090297699,-0.02739614248275757,0.0111024659126997,0.029183989390730858,-0.19917301833629608,-1.0
2026-07-07T08:58:32.694292+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,8,0.0,0,policy,0,0,0,0,0,0,0,-8.717336654663086,negative,-1.0,-1.0,0.005540423095226288,0.5709609985351562,-0.20143097639083862,-0.022506078705191612,1.1646839380264282,3.140908718109131,-0.2633666396141052,-0.10226329416036606,0.038101986050605774,-0.03812148794531822,-0.19652651250362396,-0.024721968919038773,1.163367748260498,3.1390843391418457,-0.30047252774238586,-0.10113970935344696,0.038497548550367355,-0.038508836179971695,0.49511516094207764,-0.17848825454711914,-0.03945291414856911,0.01202302984893322,0.031689222902059555,-0.21516065299510956,-1.0
2026-07-07T08:58:32.765682+00:00,libero_10,diagnostic_event_gated_act_h20_task3_tokens16_20k_seed42,42,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,9,0.0,0,policy,0,0,0,0,0,0,0,-8.875007629394531,negative,-1.0,-1.0,0.006183824967592955,0.6108546853065491,-0.19652651250362396,-0.024721968919038773,1.163367748260498,3.1390843391418457,-0.30047252774238586,-0.10113970935344696,0.038497548550367355,-0.038508836179971695,-0.19101794064044952,-0.02711482159793377,1.1618947982788086,3.136629104614258,-0.33973121643066406,-0.10062750428915024,0.03872126340866089,-0.03872350975871086,0.5317689776420593,-0.18684670329093933,-0.050650302320718765,0.012493225745856762,0.03316808491945267,-0.22722651064395905,-1.0
