timestamp,suite,run_name,seed,task_id,task_name,episode_idx,step,reward,success,pre_state_0,pre_state_1,pre_state_2,pre_state_3,pre_state_4,pre_state_5,pre_state_6,pre_state_7,post_state_0,post_state_1,post_state_2,post_state_3,post_state_4,post_state_5,post_state_6,post_state_7,action_0,action_1,action_2,action_3,action_4,action_5,action_6
2026-06-02T15:13:42.503950+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,0.0,0,-0.29887571930885315,0.017582720145583153,1.1730324029922485,3.171966552734375,-0.039629362523555756,-0.12458159774541855,0.020833000540733337,-0.020833000540733337,-0.2983960807323456,0.01578620634973049,1.1728595495224,3.16831374168396,-0.03767696022987366,-0.12114397436380386,0.021061984822154045,-0.021100392565131187,0.0006939750164747238,0.04841691255569458,-0.08921535313129425,0.008507149294018745,-0.0052757104858756065,-0.010330955497920513,-1.0
2026-06-02T15:13:42.530660+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,1,0.0,0,-0.2983960807323456,0.01578620634973049,1.1728595495224,3.16831374168396,-0.03767696022987366,-0.12114397436380386,0.021061984822154045,-0.021100392565131187,-0.2980024814605713,0.01461674552410841,1.1719921827316284,3.165963649749756,-0.03495611250400543,-0.11780833452939987,0.023016253486275673,-0.022922834381461143,0.013376335613429546,0.07387357205152512,-0.10465779155492783,0.009522730484604836,-0.007985197938978672,-0.01390741765499115,-1.0
2026-06-02T15:13:42.559923+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,2,0.0,0,-0.2980024814605713,0.01461674552410841,1.1719921827316284,3.165963649749756,-0.03495611250400543,-0.11780833452939987,0.023016253486275673,-0.022922834381461143,-0.2977273166179657,0.015274683944880962,1.1707044839859009,3.1671366691589355,-0.035962313413619995,-0.11597725749015808,0.02627214416861534,-0.026152489706873894,0.0330740287899971,0.08852455765008926,-0.10352743417024612,0.009749967604875565,-0.0071755219250917435,-0.018442556262016296,-1.0
2026-06-02T15:13:42.585700+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,3,0.0,0,-0.2977273166179657,0.015274683944880962,1.1707044839859009,3.1671366691589355,-0.035962313413619995,-0.11597725749015808,0.02627214416861534,-0.026152489706873894,-0.2972663938999176,0.01633777655661106,1.169365406036377,3.1686861515045166,-0.038896817713975906,-0.11383961141109467,0.030283892527222633,-0.030166903510689735,0.05576268583536148,0.10751135647296906,-0.09452962130308151,0.009230183437466621,-0.005988541524857283,-0.022724613547325134,-1.0
2026-06-02T15:13:42.611083+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,4,0.0,0,-0.2972663938999176,0.01633777655661106,1.169365406036377,3.1686861515045166,-0.038896817713975906,-0.11383961141109467,0.030283892527222633,-0.030166903510689735,-0.29660770297050476,0.017673678696155548,1.168061375617981,3.170222282409668,-0.04290182515978813,-0.1114606112241745,0.03399759531021118,-0.03388090804219246,0.0746057778596878,0.12484242022037506,-0.08657915890216827,0.008626919239759445,-0.005274295806884766,-0.025793328881263733,-1.0
2026-06-02T15:13:42.635904+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,5,0.0,0,-0.29660770297050476,0.017673678696155548,1.168061375617981,3.170222282409668,-0.04290182515978813,-0.1114606112241745,0.03399759531021118,-0.03388090804219246,-0.29576244950294495,0.019262932240962982,1.1668058633804321,3.171687364578247,-0.047643497586250305,-0.10892727971076965,0.036218542605638504,-0.036104004830121994,0.09418784081935883,0.14346005022525787,-0.07806183397769928,0.008007005788385868,-0.00466902507469058,-0.028777725994586945,-1.0
2026-06-02T15:13:42.660480+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,6,0.0,0,-0.29576244950294495,0.019262932240962982,1.1668058633804321,3.171687364578247,-0.047643497586250305,-0.10892727971076965,0.036218542605638504,-0.036104004830121994,-0.2947152256965637,0.021110214293003082,1.1656116247177124,3.173081398010254,-0.05305679515004158,-0.1061856597661972,0.03746573626995087,-0.037353962659835815,0.11538287997245789,0.16342738270759583,-0.06898386031389236,0.007330152206122875,-0.0040072668343782425,-0.032092396169900894,-1.0
2026-06-02T15:13:42.684878+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,7,0.0,0,-0.2947152256965637,0.021110214293003082,1.1656116247177124,3.173081398010254,-0.05305679515004158,-0.1061856597661972,0.03746573626995087,-0.037353962659835815,-0.29343754053115845,0.023229023441672325,1.164494276046753,3.174405336380005,-0.05913515388965607,-0.10324305295944214,0.03816477954387665,-0.03805328905582428,0.13758519291877747,0.1847826987504959,-0.06002241000533104,0.0066764988005161285,-0.0033112301025539637,-0.03532475605607033,-1.0
2026-06-02T15:13:42.709203+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,8,0.0,0,-0.29343754053115845,0.023229023441672325,1.164494276046753,3.174405336380005,-0.05913515388965607,-0.10324305295944214,0.03816477954387665,-0.03805328905582428,-0.29190465807914734,0.025637518614530563,1.1634576320648193,3.1756603717803955,-0.06590506434440613,-0.10012300312519073,0.03855783864855766,-0.03844338655471802,0.1619478017091751,0.20808221399784088,-0.051012031733989716,0.006013887003064156,-0.0025395129341632128,-0.039013177156448364,-1.0
2026-06-02T15:13:42.733878+00:00,libero_10,act_chunked_corrected_h20_task_balanced_transition20,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,9,0.0,0,-0.29190465807914734,0.025637518614530563,1.1634576320648193,3.1756603717803955,-0.06590506434440613,-0.10012300312519073,0.03855783864855766,-0.03844338655471802,-0.2901114225387573,0.028337303549051285,1.1625069379806519,3.176830291748047,-0.07342690974473953,-0.09690988063812256,0.038779452443122864,-0.038660530000925064,0.18362605571746826,0.22948671877384186,-0.041888684034347534,0.005332185421139002,-0.0018116107676178217,-0.04282844066619873,-1.0
