timestamp,suite,run_name,seed,task_id,task_name,episode_idx,step,reward,success,pre_state_0,pre_state_1,pre_state_2,pre_state_3,pre_state_4,pre_state_5,pre_state_6,pre_state_7,post_state_0,post_state_1,post_state_2,post_state_3,post_state_4,post_state_5,post_state_6,post_state_7,action_0,action_1,action_2,action_3,action_4,action_5,action_6
2026-06-03T13:45:55.237918+00:00,libero_10,act_chunked_corrected_h20_task5_state_action,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,0.0,0,-0.29887571930885315,0.017582720145583153,1.1730324029922485,3.171966552734375,-0.039629362523555756,-0.12458159774541855,0.020833000540733337,-0.020833000540733337,-0.2981124818325043,0.016097377985715866,1.1730589866638184,3.167937755584717,-0.035489264875650406,-0.12037544697523117,0.021066319197416306,-0.02109549753367901,0.09641172736883163,0.10736514627933502,-0.019342057406902313,-0.002050833310931921,0.009830201044678688,0.011058971285820007,-1.0
2026-06-03T13:45:55.309284+00:00,libero_10,act_chunked_corrected_h20_task5_state_action,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,1,0.0,0,-0.2981124818325043,0.016097377985715866,1.1730589866638184,3.167937755584717,-0.035489264875650406,-0.12037544697523117,0.021066319197416306,-0.02109549753367901,-0.29664719104766846,0.015928147360682487,1.1725281476974487,3.1645586490631104,-0.02773716114461422,-0.11464514583349228,0.023035911843180656,-0.02290385402739048,0.21872903406620026,0.20579251646995544,-0.027897890657186508,-0.0070347897708415985,0.009433547966182232,0.014767764136195183,-1.0
2026-06-03T13:45:55.323920+00:00,libero_10,act_chunked_corrected_h20_task5_state_action,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,2,0.0,0,-0.29664719104766846,0.015928147360682487,1.1725281476974487,3.1645586490631104,-0.02773716114461422,-0.11464514583349228,0.023035911843180656,-0.02290385402739048,-0.2944180965423584,0.01840841770172119,1.1714916229248047,3.1641430854797363,-0.021461129188537598,-0.10925056785345078,0.02630162239074707,-0.02611728012561798,0.3054046928882599,0.280467689037323,-0.02698656916618347,-0.010521236807107925,0.008853654377162457,0.021049538627266884,-1.0
2026-06-03T13:45:55.336839+00:00,libero_10,act_chunked_corrected_h20_task5_state_action,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,3,0.0,0,-0.2944180965423584,0.01840841770172119,1.1714916229248047,3.1641430854797363,-0.021461129188537598,-0.10925056785345078,0.02630162239074707,-0.02611728012561798,-0.29131048917770386,0.021991269662976265,1.170308232307434,3.1635897159576416,-0.014867221936583519,-0.10332132130861282,0.030316142365336418,-0.03011699765920639,0.3705626428127289,0.3351319432258606,-0.024052321910858154,-0.013041366823017597,0.008849010802805424,0.02969321422278881,-1.0
2026-06-03T13:45:55.404642+00:00,libero_10,act_chunked_corrected_h20_task5_state_action,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,4,0.0,0,-0.29131048917770386,0.021991269662976265,1.170308232307434,3.1635897159576416,-0.014867221936583519,-0.10332132130861282,0.030316142365336418,-0.03011699765920639,-0.2874302566051483,0.026358019560575485,1.169102668762207,3.162655830383301,-0.007090599741786718,-0.0972670391201973,0.034026775509119034,-0.033820316195487976,0.4281564950942993,0.37857139110565186,-0.017717622220516205,-0.015112563036382198,0.009183511137962341,0.038460180163383484,-1.0
2026-06-03T13:45:55.417358+00:00,libero_10,act_chunked_corrected_h20_task5_state_action,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,5,0.0,0,-0.2874302566051483,0.026358019560575485,1.169102668762207,3.162655830383301,-0.007090599741786718,-0.0972670391201973,0.034026775509119034,-0.033820316195487976,-0.28283342719078064,0.03133983537554741,1.1679598093032837,3.1614720821380615,0.0019546758849173784,-0.09124547243118286,0.03624165803194046,-0.03604230284690857,0.4816979169845581,0.41207802295684814,-0.007044631987810135,-0.016957830637693405,0.009620051831007004,0.046516790986061096,-1.0
2026-06-03T13:45:55.430804+00:00,libero_10,act_chunked_corrected_h20_task5_state_action,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,6,0.0,0,-0.28283342719078064,0.03133983537554741,1.1679598093032837,3.1614720821380615,0.0019546758849173784,-0.09124547243118286,0.03624165803194046,-0.03604230284690857,-0.277566134929657,0.03675564005970955,1.1669543981552124,3.1600191593170166,0.012187181040644646,-0.08532623201608658,0.03748565539717674,-0.037298575043678284,0.529566764831543,0.43419772386550903,0.008023701608181,-0.01847367361187935,0.009685801342129707,0.05308318883180618,-1.0
2026-06-03T13:45:55.451145+00:00,libero_10,act_chunked_corrected_h20_task5_state_action,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,7,0.0,0,-0.277566134929657,0.03675564005970955,1.1669543981552124,3.1600191593170166,0.012187181040644646,-0.08532623201608658,0.03748565539717674,-0.037298575043678284,-0.27169719338417053,0.042440589517354965,1.1661485433578491,3.158323049545288,0.0232112817466259,-0.07961162179708481,0.03818238526582718,-0.03800797834992409,0.5666128396987915,0.4454352855682373,0.023728273808956146,-0.019280124455690384,0.008793198503553867,0.05613235384225845,-1.0
2026-06-03T13:45:55.513165+00:00,libero_10,act_chunked_corrected_h20_task5_state_action,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,8,0.0,0,-0.27169719338417053,0.042440589517354965,1.1661485433578491,3.158323049545288,0.0232112817466259,-0.07961162179708481,0.03818238526582718,-0.03800797834992409,-0.26530522108078003,0.04829848185181618,1.165524959564209,3.1564300060272217,0.03433389216661453,-0.0742066279053688,0.03857308626174927,-0.03840841352939606,0.5964296460151672,0.45935362577438354,0.03007437288761139,-0.020710572600364685,0.007758772000670433,0.053987257182598114,-1.0
2026-06-03T13:45:55.526374+00:00,libero_10,act_chunked_corrected_h20_task5_state_action,42,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,9,0.0,0,-0.26530522108078003,0.04829848185181618,1.165524959564209,3.1564300060272217,0.03433389216661453,-0.0742066279053688,0.03857308626174927,-0.03840841352939606,-0.258504718542099,0.05419382080435753,1.1650607585906982,3.1543166637420654,0.04511957988142967,-0.06928134709596634,0.03878865763545036,-0.03863811492919922,0.6099129915237427,0.44812318682670593,0.036659032106399536,-0.021085232496261597,0.005917862989008427,0.05320866405963898,-1.0
